"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","casosh","poblacionh","casosm","poblacionm","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación"
"38",5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",13,1,2131,12,2067,0,0,0,7,6,0,0,13,0,13,0,0,0,0,0,0,13,0
"39",5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",10,1,2423,9,2304,0,0,0,4,6,0,0,10,1,9,0,0,0,0,0,0,10,0
"40",5,5079,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",6,1,4891,5,4691,0,0,0,0,6,0,0,6,0,6,0,0,1,0,0,0,5,0
"41",5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",45,14,18041,31,17046,0,0,0,0,45,0,0,45,0,45,0,0,0,0,0,0,45,0
"42",5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",53,10,21760,43,20947,0,0,0,3,50,0,1,52,2,51,0,0,1,0,0,0,52,0
"43",5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",74,6,23784,68,23468,0,0,0,4,70,0,3,71,3,71,0,0,2,0,0,0,71,1
"44",5,5088,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",14,2,56341,12,55391,0,0,0,1,13,0,0,14,1,13,0,0,1,0,0,0,13,0
"45",5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"Menores de un año",1,0,3586,1,3375,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"46",5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",3,1,418,2,385,0,0,0,2,0,1,0,3,0,3,0,0,0,0,0,0,3,0
"47",5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",3,1,541,2,530,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
"48",5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",2,0,576,2,564,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"49",5,5091,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",1,0,900,1,835,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"50",5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",4,3,710,1,671,0,0,0,1,3,0,0,4,0,4,0,0,0,0,0,0,4,0
"51",5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",2,1,897,1,835,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"52",5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",5,1,925,4,864,0,0,0,2,3,0,0,5,0,5,0,0,0,0,0,0,5,0
"53",5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",3,0,526,3,442,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"54",5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",1,0,1903,1,1796,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"55",5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",2,0,2197,2,1966,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,1
"56",5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",5,1,2052,4,1740,0,0,0,2,3,0,0,5,1,4,0,0,0,0,0,0,4,1
"57",5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",1,0,477,1,467,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"58",5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",1,0,449,1,472,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"59",5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",7,2,2279,5,2166,0,0,0,1,6,0,0,7,0,7,0,0,0,0,0,0,7,0
"60",5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",11,4,2843,7,2768,0,0,0,1,10,0,0,11,0,11,0,0,0,0,0,0,11,0
"61",5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",17,2,3242,15,3227,0,0,0,1,16,0,0,17,0,17,0,0,0,0,0,0,17,0
"62",5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",4,1,595,3,525,0,0,0,2,1,1,0,4,0,4,0,0,0,0,0,0,3,1
"63",5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",4,0,623,4,530,0,0,0,3,1,0,0,4,0,4,0,0,0,0,0,0,2,2
"64",5,5134,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",1,0,825,1,767,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"65",5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",3,1,628,2,623,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
"66",5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",5,2,789,3,796,0,0,0,2,3,0,0,5,1,4,0,0,0,0,0,0,5,0
"67",5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",4,1,820,3,827,0,0,0,1,3,0,0,4,0,4,0,0,0,0,0,0,3,1
"68",5,5138,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",2,1,1277,1,1303,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,2,0
"69",5,5142,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",1,0,198,1,182,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"70",5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",3,0,2506,3,2368,0,0,0,0,3,0,1,2,0,3,0,0,0,0,0,0,2,1
"71",5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",5,0,3228,5,3043,0,0,0,3,2,0,1,4,0,5,0,0,0,0,0,0,2,3
"72",5,5147,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",2,1,5276,1,5039,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2
"73",5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",1,0,99,1,83,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"74",5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",9,1,4833,8,4617,0,0,0,1,7,1,0,9,0,9,0,0,0,0,0,0,7,2
"75",5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",14,2,5732,12,5555,0,0,0,1,12,1,0,14,0,14,0,0,0,0,0,0,9,5
"76",5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",22,3,5422,19,5421,0,0,0,2,20,0,0,22,2,20,0,0,0,0,0,0,19,3
"77",5,5154,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",4,0,8416,4,9047,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,1,3
"78",5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",5,1,2989,4,2775,0,0,0,0,5,0,1,4,0,5,0,0,1,0,0,0,4,0
"79",5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",11,2,3740,9,3546,0,0,0,0,11,0,8,3,0,11,0,0,4,0,0,0,6,1
"80",5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",9,0,3726,9,3666,0,0,0,0,9,0,6,3,0,9,0,0,3,0,0,0,5,1
"81",5,5172,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",1,0,5699,1,6100,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"82",5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",2,0,330,2,318,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"83",5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",2,0,445,2,448,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"84",5,5190,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",2,0,767,2,814,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,1
"85",5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",3,0,972,3,902,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"86",5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",5,3,1280,2,1175,0,0,0,2,3,0,0,5,0,5,0,0,0,0,0,0,4,1
"87",5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",9,0,1342,9,1249,0,0,0,4,5,0,0,9,0,9,0,0,0,0,0,0,9,0
"88",5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",1,1,696,0,665,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"89",5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",2,0,764,2,764,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"90",5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",2,1,713,1,739,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"91",5,5206,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",1,0,353,1,342,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"92",5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",1,0,775,1,728,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"93",5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",7,2,1055,5,996,0,0,0,4,3,0,0,7,0,7,0,0,0,0,0,0,7,0
"94",5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",9,1,1149,8,1105,0,0,0,4,4,1,0,9,0,9,0,0,0,0,0,0,8,1
"95",5,5209,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",3,0,1814,3,1803,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,0
"96",5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",12,2,2223,10,2142,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,12,0
"97",5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",10,1,2873,9,2734,0,0,0,3,7,0,0,10,0,10,0,0,0,0,0,0,10,0
"98",5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",17,1,3361,16,3235,0,0,0,2,15,0,0,17,0,17,0,0,0,0,0,0,17,0
"99",5,5212,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",3,0,7703,3,7554,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"100",5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",2,0,1600,2,1483,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"101",5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",3,1,1685,2,1579,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,2,1
"102",5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",5,1,1417,4,1367,0,0,0,3,2,0,0,5,0,5,0,0,1,0,0,0,4,0
"103",5,5234,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",1,0,2004,1,2027,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"104",5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",1,0,806,1,666,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"105",5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(01 a 05)",3,0,337,3,380,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0
"106",5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(06 a 11)",5,2,496,3,484,0,0,0,4,1,0,0,5,0,5,0,0,0,0,0,0,5,0
"107",5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2019,"(12 a 17)",2,1,575,1,487,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"108",5,5240,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2019,"(18 a 28)",1,0,850,1,757,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
