"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","casosh","poblacionh","casosm","poblacionm","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación"
"20",13,13062,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",2,NA,0,0,2,338.983050847458,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"21",13,13074,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,78.1860828772479,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"22",13,13074,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",2,NA,0,0,2,173.913043478261,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"23",13,13074,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",1,NA,0,0,1,56.4971751412429,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"24",13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,71.8907260963336,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"25",13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",6,NA,0,0,6,439.56043956044,0,0,0,NA,2,4,0,NA,0,6,NA,0,6,0,NA,0,0
"26",13,13140,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",1,NA,0,0,1,45.2898550724638,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"27",13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,1,168.918918918919,0,0,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"28",13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,152.671755725191,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"29",13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",5,NA,0,0,5,788.643533123028,0,0,0,NA,0,5,0,NA,0,5,NA,0,5,0,NA,0,0
"30",13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,135.135135135135,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"31",13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,128.53470437018,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"32",13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",3,NA,0,0,3,414.364640883978,0,0,0,NA,1,2,0,NA,0,3,NA,0,3,0,NA,0,0
"33",13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,139.664804469274,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"34",13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",2,NA,1,114.54753722795,1,128.205128205128,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"35",13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",5,NA,1,115.207373271889,4,529.801324503311,0,0,0,NA,0,5,0,NA,0,5,NA,0,5,0,NA,0,0
"36",13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",7,NA,3,63.0782169890664,4,87.719298245614,0,0,0,NA,1,6,0,NA,0,7,NA,0,7,0,NA,0,0
"37",13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",14,NA,2,37.8859632506156,12,245.750563178374,0,0,0,NA,2,12,0,NA,0,14,NA,0,14,0,NA,0,1
"38",13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",21,NA,1,20.5338809034908,20,446.328944432046,0,0,0,NA,12,9,0,NA,0,21,NA,0,21,0,NA,0,0
"39",13,13244,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",6,NA,1,12.2835032551284,5,67.6223965377333,0,0,0,NA,2,4,0,NA,0,6,NA,0,6,0,NA,0,0
"40",13,13248,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,250.62656641604,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"41",13,13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,164.203612479475,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"42",13,13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",7,NA,0,0,7,1116.42743221691,0,0,0,NA,6,1,0,NA,0,7,NA,0,7,0,NA,0,0
"43",13,13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",1,NA,0,0,1,177.619893428064,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"44",13,13268,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",1,NA,0,0,1,105.932203389831,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"45",13,13300,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,121.506682867558,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"46",13,13300,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",2,NA,1,123.609394313968,1,139.664804469274,0,0,0,NA,2,0,0,NA,0,2,NA,0,2,0,NA,0,0
"47",13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",16,NA,3,46.3606861381548,13,211.141789832711,0,0,0,NA,1,15,0,NA,0,16,NA,0,16,0,NA,0,0
"48",13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",30,NA,8,106.980476063118,22,310.208685843204,0,0,0,NA,0,30,0,NA,0,30,NA,0,30,0,NA,0,0
"49",13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",35,NA,4,56.3142334224975,31,459.940652818991,0,0,0,NA,3,32,0,NA,0,35,NA,0,35,0,NA,1,0
"50",13,13430,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",7,NA,1,8.11293201362973,6,51.0160700620696,0,0,0,NA,0,7,0,NA,0,7,NA,0,7,0,NA,0,0
"51",13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"Menores de un año",1,NA,0,0,1,80.58017727639,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"52",13,13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",7,NA,0,0,7,501.073729420186,0,0,0,NA,0,7,0,NA,0,7,NA,0,7,0,NA,0,0
"53",13,13433,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",1,NA,0,0,1,43.2338953739732,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"54",13,13440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,161.290322580645,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"55",13,13440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",3,NA,0,0,3,508.474576271186,0,0,0,NA,3,0,0,NA,0,3,NA,0,3,0,NA,0,0
"56",13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,35.498757543486,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"57",13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",3,NA,2,61.2557427258806,1,33.1895121141719,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"58",13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",19,NA,0,0,19,681.492109038737,0,0,0,NA,1,18,0,NA,0,19,NA,0,19,0,NA,0,0
"59",13,13442,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",4,NA,0,0,4,85.0882790895554,0,0,0,NA,2,2,0,NA,0,4,NA,0,4,0,NA,0,0
"60",13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,40.3388463089956,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"61",13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",4,NA,0,0,4,144.875045273452,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"62",13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",6,NA,0,0,6,227.617602427921,0,0,0,NA,0,6,0,NA,0,6,NA,0,6,0,NA,0,0
"63",13,13473,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",2,NA,0,0,2,145.878920495988,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"64",13,13473,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",1,NA,0,0,1,77.8210116731518,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"65",13,13549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,57.7034045008655,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"66",13,13549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",1,NA,0,0,1,66.9792364367046,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"67",13,13549,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",1,NA,0,0,1,42.7167876975651,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"68",13,13600,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",4,NA,0,0,4,345.125107851596,0,0,0,NA,1,3,0,NA,0,4,NA,0,4,0,NA,0,0
"69",13,13620,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",2,NA,0,0,2,609.756097560976,0,0,0,NA,0,2,0,NA,0,2,NA,1,1,0,NA,0,0
"70",13,13647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",2,NA,0,0,2,190.839694656489,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"71",13,13650,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",1,NA,1,116.822429906542,0,0,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"72",13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,97.65625,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"73",13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",2,NA,1,84.1750841750842,1,90.5797101449275,0,0,0,NA,1,1,0,NA,0,2,NA,0,2,0,NA,0,0
"74",13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",6,NA,1,84.1042893187552,5,454.132606721163,0,0,0,NA,2,4,0,NA,0,6,NA,0,6,0,NA,0,0
"75",13,13654,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",1,NA,0,0,1,47.7783086478739,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"76",13,13655,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"Menores de un año",1,NA,0,0,1,564.971751412429,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"77",13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,63.0517023959647,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"78",13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,56.0538116591928,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"79",13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",6,NA,0,0,6,340.909090909091,0,0,0,NA,0,6,0,NA,0,6,NA,0,6,0,NA,0,0
"80",13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",2,NA,1,81.366965012205,1,83.4028356964137,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"81",13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",7,NA,0,0,7,648.148148148148,0,0,0,NA,4,3,0,NA,0,7,NA,0,7,0,NA,0,0
"82",13,13667,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",2,NA,0,0,2,108.166576527853,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"83",13,13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",1,NA,0,0,1,47.2143531633617,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"84",13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,131.752305665349,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"85",13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,0,0,1,117.233294255569,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"86",13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",3,NA,0,0,3,394.736842105263,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"87",13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,79.2393026941363,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"88",13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",4,NA,0,0,4,274.725274725275,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"89",13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",4,NA,0,0,4,282.485875706215,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"90",13,13683,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",3,NA,0,0,3,136.986301369863,0,0,0,NA,1,2,0,NA,0,3,NA,1,2,0,NA,0,0
"91",13,13744,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,77.2200772200772,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"92",13,13760,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",1,NA,0,0,1,223.214285714286,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"93",13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,156.25,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"94",13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",1,NA,1,123.609394313968,0,0,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"95",13,13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",1,NA,0,0,1,61.2745098039216,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"96",13,13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",3,NA,0,0,3,183.150183150183,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"97",13,13810,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2017,"(18 a 28)",2,NA,1,38.8048117966628,1,45.2898550724638,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"98",13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(01 a 05)",4,NA,2,62.6959247648903,2,65.6383327863472,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"99",13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(06 a 11)",14,NA,4,104.004160166407,10,270.416441319632,0,0,0,NA,0,14,0,NA,0,14,NA,0,14,0,NA,0,0
"100",13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2017,"(12 a 17)",27,NA,3,74.4601638123604,24,609.911054637865,0,0,0,NA,0,27,0,NA,0,27,NA,3,24,0,NA,0,0
