"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","casosh","poblacionh","casosm","poblacionm","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación"
"11",13,13006,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,73.8007380073801,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"12",13,13030,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",1,NA,0,0,1,134.408602150538,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"13",13,13042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,78.9889415481833,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"14",13,13042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,165.837479270315,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"15",13,13042,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",1,NA,0,0,1,54.3478260869565,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"16",13,13052,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",4,NA,0,0,4,109.769484083425,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"17",13,13052,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",6,NA,1,21.9154065307912,5,113.275940190304,0,0,0,NA,0,6,0,NA,0,6,NA,0,6,0,NA,0,0
"18",13,13052,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",14,NA,0,0,14,316.455696202532,0,0,0,NA,1,13,0,NA,0,14,NA,0,14,0,NA,0,0
"19",13,13052,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",3,NA,0,0,3,43.4027777777778,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"20",13,13074,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,79.2393026941363,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"21",13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",2,NA,0,0,2,158.353127474268,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"22",13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,144.508670520231,0,0,0,NA,1,1,0,NA,0,2,NA,0,2,0,NA,0,0
"23",13,13160,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",1,NA,1,204.081632653061,0,0,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"24",13,13160,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",3,NA,1,176.678445229682,2,373.831775700935,0,0,0,NA,1,2,0,NA,0,3,NA,0,3,0,NA,0,0
"25",13,13160,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,369.0036900369,0,0,0,NA,2,0,0,NA,0,2,NA,0,2,0,NA,0,0
"26",13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",5,NA,4,574.712643678161,1,151.975683890578,0,0,0,NA,0,5,0,NA,0,5,NA,0,5,0,NA,0,0
"27",13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",3,NA,1,146.842878120411,2,309.597523219814,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"28",13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",1,NA,0,0,1,134.770889487871,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"29",13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",3,NA,0,0,3,383.141762452107,0,0,0,NA,3,0,0,NA,0,3,NA,0,3,0,NA,0,0
"30",13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",1,NA,0,0,1,133.689839572193,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"31",13,13212,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",1,NA,0,0,1,78.3085356303837,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"32",13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",1,NA,0,0,1,140.646976090014,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"33",13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",6,NA,2,226.244343891403,4,520.833333333333,0,0,0,NA,0,6,0,NA,1,5,NA,0,6,0,NA,0,1
"34",13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",3,NA,1,21.2901852246115,2,44.3852640923214,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"35",13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",12,NA,2,38.1970970206264,10,206.868018204386,0,0,0,NA,2,10,0,NA,0,12,NA,0,12,0,NA,0,0
"36",13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",21,NA,2,40.7581006725087,19,420.075171346452,0,0,0,NA,4,17,0,NA,0,21,NA,0,21,0,NA,0,0
"37",13,13244,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",3,NA,0,0,3,41.2938747419133,0,0,0,NA,2,1,0,NA,0,3,NA,0,3,0,NA,0,0
"38",13,13248,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",3,NA,0,0,3,761.421319796954,0,0,0,NA,2,1,0,NA,0,3,NA,0,3,0,NA,0,1
"39",13,13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",2,NA,1,159.489633173844,1,167.785234899329,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"40",13,13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",2,NA,0,0,2,325.732899022801,0,0,0,NA,1,1,0,NA,0,2,NA,0,2,0,NA,0,0
"41",13,13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,352.112676056338,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"42",13,13300,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",2,NA,1,112.739571589628,1,122.850122850123,0,0,0,NA,1,1,0,NA,0,2,NA,0,2,0,NA,0,0
"43",13,13300,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",3,NA,1,121.506682867558,2,274.348422496571,0,0,0,NA,1,2,0,NA,0,3,NA,0,3,0,NA,0,0
"44",13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",11,NA,2,30.6372549019608,9,144.904202221864,0,0,0,NA,0,11,0,NA,0,11,NA,0,11,0,NA,1,0
"45",13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",26,NA,4,53.0996946767556,22,307.477288609364,0,0,0,NA,0,26,0,NA,0,26,NA,0,26,0,NA,0,0
"46",13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",41,NA,1,13.8102472034249,40,582.326393943805,0,0,0,NA,0,41,0,NA,0,41,NA,0,41,0,NA,0,0
"47",13,13430,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",9,NA,1,8.06842020332419,8,67.5447483958122,0,0,0,NA,0,9,0,NA,0,9,NA,0,9,0,NA,0,0
"48",13,13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",2,NA,1,64.8929266709929,1,68.3526999316473,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"49",13,13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",10,NA,0,0,10,706.713780918728,0,0,0,NA,0,10,0,NA,0,10,NA,0,10,0,NA,0,0
"50",13,13440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",2,NA,0,0,2,363.636363636364,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"51",13,13440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",1,NA,0,0,1,166.389351081531,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"52",13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",4,NA,0,0,4,142.500890630566,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"53",13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",5,NA,1,30.5903946160906,4,132.802124833997,0,0,0,NA,0,5,0,NA,0,5,NA,0,5,0,NA,0,0
"54",13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",17,NA,0,0,17,599.224532957349,0,0,0,NA,0,16,1,NA,0,17,NA,0,17,0,NA,0,0
"55",13,13442,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",4,NA,0,0,4,85.3242320819113,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"56",13,13458,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",1,NA,0,0,1,78.6782061369001,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"57",13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",4,NA,1,38.8802488335925,3,121.753246753247,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"58",13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",5,NA,2,69.9545295557887,3,109.289617486339,0,0,0,NA,0,5,0,NA,0,5,NA,0,5,0,NA,0,0
"59",13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",12,NA,1,36.697247706422,11,409.530900967982,0,0,0,NA,0,12,0,NA,0,12,NA,0,12,0,NA,0,1
"60",13,13468,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",1,NA,0,0,1,21.654395842356,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"61",13,13473,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",2,NA,1,70.0770847932726,1,74.1289844329133,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"62",13,13549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,58.2750582750583,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"63",13,13549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,132.538104705103,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"64",13,13600,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",1,NA,0,0,1,87.4125874125874,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"65",13,13620,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",1,NA,1,327.868852459016,0,0,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"66",13,13647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,216.684723726977,0,0,0,NA,0,2,0,NA,0,2,NA,1,1,0,NA,0,0
"67",13,13650,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,118.764845605701,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"68",13,13650,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",3,NA,0,0,3,380.710659898477,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"69",13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",2,NA,0,0,2,196.078431372549,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"70",13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",4,NA,0,0,4,361.01083032491,0,0,0,NA,0,4,0,NA,0,4,NA,0,4,0,NA,0,0
"71",13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",1,NA,0,0,1,87.6424189307625,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"72",13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",2,NA,2,121.506682867558,0,0,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"73",13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",2,NA,0,0,2,111.856823266219,0,0,0,NA,2,0,0,NA,0,2,NA,0,2,0,NA,0,0
"74",13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",3,NA,1,53.2197977647685,2,111.111111111111,0,0,0,NA,1,2,0,NA,0,3,NA,0,3,0,NA,0,0
"75",13,13657,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",2,NA,1,28.9939112786315,1,31.2207305650952,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"76",13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,84.9617672047579,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"77",13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,183.150183150183,0,0,0,NA,1,1,0,NA,0,2,NA,0,2,0,NA,0,0
"78",13,13667,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",1,NA,0,0,1,55.005500550055,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"79",13,13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",1,NA,0,0,1,54.2005420054201,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"80",13,13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,45.9347726228755,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"81",13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",2,NA,1,128.865979381443,1,132.450331125828,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"82",13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",3,NA,0,0,3,391.134289439374,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"83",13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",2,NA,0,0,2,160.771704180064,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"84",13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",2,NA,0,0,2,138.217000691085,0,0,0,NA,2,0,0,NA,0,2,NA,0,2,0,NA,0,0
"85",13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",9,NA,3,201.207243460765,6,427.350427350427,0,0,0,NA,0,9,0,NA,0,9,NA,0,9,0,NA,0,0
"86",13,13683,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",1,NA,0,0,1,47.1253534401508,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"87",13,13744,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",1,NA,0,0,1,78.3699059561129,0,0,0,NA,1,0,0,NA,0,1,NA,0,1,0,NA,0,0
"88",13,13744,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,147.383935151069,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"89",13,13760,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",2,NA,0,0,2,466.200466200466,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"90",13,13760,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",1,NA,0,0,1,125.786163522013,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"91",13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",1,NA,0,0,1,155.763239875389,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"92",13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",3,NA,1,129.032258064516,2,292.825768667643,0,0,0,NA,0,3,0,NA,0,3,NA,0,3,0,NA,0,0
"93",13,13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,133.779264214047,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"94",13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(01 a 05)",8,NA,2,62.9326620516048,6,197.628458498024,0,0,0,NA,0,8,0,NA,0,8,NA,0,8,0,NA,0,0
"95",13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",9,NA,2,51.8806744487678,7,188.42530282638,0,0,0,NA,0,9,0,NA,0,9,NA,0,9,0,NA,0,0
"96",13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",17,NA,1,24.5821042281219,16,401.707255837309,0,0,0,NA,0,17,0,NA,0,17,NA,0,16,1,NA,0,0
"97",13,13836,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2016,"(18 a 28)",2,NA,0,0,2,29.235491887151,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
"98",13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(06 a 11)",1,NA,0,0,1,101.112234580384,0,0,0,NA,0,1,0,NA,0,1,NA,0,1,0,NA,0,0
"99",13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2016,"(12 a 17)",2,NA,0,0,2,213.447171824973,0,0,0,NA,0,2,0,NA,0,2,NA,0,2,0,NA,0,0
