"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","casosh","poblacionh","casosm","poblacionm","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación"
"23",13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",4,2925,1582,0,1343,297.840655249442,4,0,0,4,0,4,0,0,0,0,0,4,0,4,NA,NA,NA,NA
"24",13140,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",1,4782,2543,0,2239,44.6627958910228,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"25",13160,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",2,1097,561,0,536,373.134328358209,1,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"26",13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",4,1336,686,145.772594752187,650,461.538461538462,4,0,0,4,0,4,0,0,0,0,0,4,0,4,NA,NA,NA,NA
"27",13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",1,1282,658,0,624,160.25641025641,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"28",13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",1,1613,838,0,775,129.032258064516,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"29",13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",2,1471,764,0,707,282.885431400283,1,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"30",13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",3,1661,877,228.050171037628,784,127.551020408163,3,0,0,3,0,3,0,0,0,0,0,3,0,3,NA,NA,NA,NA
"31",13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",4,1596,855,0,741,539.811066126856,4,0,0,4,0,4,0,0,0,0,0,4,0,4,NA,NA,NA,NA
"32",13222,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",1,2728,1464,0,1264,79.1139240506329,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"33",13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",9,9429,4817,83.0392360390285,4612,108.412836079792,9,0,0,9,0,9,0,0,0,0,0,9,0,9,NA,NA,NA,NA
"34",13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",17,10253,5314,56.4546480993602,4939,283.458189916987,15,0,0,17,0,17,0,0,0,0,0,16,1,17,NA,NA,NA,NA
"35",13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",27,9309,4855,61.7919670442842,4454,538.841490794791,17,0,0,27,0,27,0,0,0,0,0,27,0,27,NA,NA,NA,NA
"36",13244,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",2,15705,8211,0,7494,26.6880170803309,1,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"37",13248,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",1,831,434,0,397,251.889168765743,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"38",13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",6,1331,692,144.508670520231,639,782.472613458529,4,0,0,6,0,6,0,0,0,0,0,6,0,6,NA,NA,NA,NA
"39",13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",16,12509,6410,46.801872074883,6099,213.149696671586,14,0,0,16,0,16,0,0,0,0,0,16,0,16,NA,NA,NA,NA
"40",13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",24,14460,7426,121.19579854565,7034,213.24992891669,23,0,0,24,0,24,0,0,0,0,0,24,0,24,NA,NA,NA,NA
"41",13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",49,13612,6983,57.2819704997852,6629,678.835420123699,49,0,0,49,0,49,0,0,0,0,0,47,2,49,NA,NA,NA,NA
"42",13430,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",5,23851,12215,0,11636,42.9700928154005,4,0,0,5,0,5,0,0,0,0,0,5,0,5,NA,NA,NA,NA
"43",13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,2673,1374,0,1299,76.9822940723633,1,0,0,1,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"44",13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",3,3017,1553,0,1464,204.918032786885,3,0,0,3,0,3,0,0,0,0,0,3,0,3,NA,NA,NA,NA
"45",13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",18,2837,1457,0,1380,1304.34782608696,16,0,0,18,0,18,0,1,0,0,0,14,3,18,NA,NA,NA,NA
"46",13433,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",2,4869,2544,0,2325,86.0215053763441,2,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"47",13440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",1,1186,603,0,583,171.526586620926,0,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"48",13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",8,5799,2976,67.2043010752688,2823,212.539851222104,8,0,0,8,0,8,0,0,0,0,0,8,0,8,NA,NA,NA,NA
"49",13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",5,6296,3271,30.571690614491,3025,132.231404958678,5,0,0,5,0,5,0,0,0,0,0,5,0,5,NA,NA,NA,NA
"50",13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",15,5740,2996,0,2744,546.6472303207,15,0,0,15,0,15,0,0,0,0,0,15,0,15,NA,NA,NA,NA
"51",13458,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,2651,1361,0,1290,77.5193798449612,0,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"52",13458,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",2,2933,1513,0,1420,140.845070422535,2,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"53",13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",4,5087,2598,115.473441108545,2489,40.1767778224186,2,0,0,4,0,4,0,0,0,0,0,4,0,4,NA,NA,NA,NA
"54",13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",5,5683,2901,68.9417442261289,2782,107.8360891445,5,0,0,5,0,5,0,0,0,0,0,5,0,5,NA,NA,NA,NA
"55",13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",12,5261,2661,37.5798571965427,2600,423.076923076923,11,0,0,12,0,12,0,0,0,0,0,12,0,12,NA,NA,NA,NA
"56",13473,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",1,2851,1460,0,1391,71.8907260963336,0,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"57",13549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",4,3132,1651,0,1481,270.087778528022,3,0,0,4,0,4,0,0,0,0,0,4,0,4,NA,NA,NA,NA
"58",13580,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",1,1536,783,0,753,132.802124833997,1,0,0,1,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"59",13580,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",1,1453,743,0,710,140.845070422535,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"60",13620,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,592,300,0,292,342.465753424658,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"61",13647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,1772,901,0,871,114.810562571757,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"62",13647,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",1,3095,1580,0,1515,66.006600660066,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"63",13650,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",1,1622,854,117.096018735363,768,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"64",13650,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",2,2811,1508,0,1303,153.491941673062,2,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"65",13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",2,2296,1187,0,1109,180.34265103697,2,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"66",13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",10,2222,1153,0,1069,935.453695042095,7,0,0,10,0,10,0,0,0,0,0,10,0,10,NA,NA,NA,NA
"67",13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,3234,1650,0,1584,63.1313131313131,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"68",13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",1,3704,1920,0,1784,56.0538116591928,0,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"69",13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",8,3561,1835,0,1726,463.499420625724,5,0,0,8,0,8,0,0,0,0,0,8,0,8,NA,NA,NA,NA
"70",13657,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",1,6589,3390,0,3199,31.2597686777118,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"71",13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,2488,1259,0,1229,81.366965012205,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"72",13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",2,2530,1284,0,1246,160.513643659711,1,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"73",13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",1,2191,1115,0,1076,92.9368029739777,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"74",13667,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",1,3799,1926,0,1873,53.3902829684997,0,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"75",13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,3858,1955,0,1903,52.5486074619023,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"76",13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",1,4296,2107,0,2189,45.6829602558246,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"77",13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",2,1734,876,0,858,233.100233100233,2,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"78",13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",3,1554,793,0,761,394.218134034166,3,0,0,3,0,3,0,0,0,0,0,3,0,3,NA,NA,NA,NA
"79",13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",2,2629,1346,0,1283,155.884645362432,2,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"80",13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",3,3028,1558,0,1470,204.081632653061,3,0,0,3,0,3,0,0,0,0,0,3,0,3,NA,NA,NA,NA
"81",13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",5,2947,1520,0,1427,350.385423966363,4,0,0,5,0,5,0,0,0,0,0,5,0,5,NA,NA,NA,NA
"82",13683,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",3,4758,2504,0,2254,133.096716947649,3,0,0,3,0,3,0,0,0,0,0,3,0,3,NA,NA,NA,NA
"83",13688,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",2,5595,2934,0,2661,75.1597143930853,2,0,0,2,0,2,0,0,0,0,0,0,2,2,NA,NA,NA,NA
"84",13688,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",3,6178,3307,0,2871,104.493207941484,2,0,0,3,0,3,0,0,0,0,0,2,1,3,NA,NA,NA,NA
"85",13744,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",1,2778,1407,0,1371,72.9394602479942,0,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"86",13760,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",2,848,433,0,415,481.927710843374,2,0,0,2,0,2,0,0,0,0,0,1,1,2,NA,NA,NA,NA
"87",13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",4,1536,807,0,729,548.696844993141,4,0,0,4,0,4,0,0,0,0,0,4,0,4,NA,NA,NA,NA
"88",13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",2,1438,762,0,676,295.85798816568,1,0,0,2,0,2,0,0,0,0,0,2,0,2,NA,NA,NA,NA
"89",13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,3426,1749,0,1677,59.6302921884317,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"90",13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",3,3013,1526,0,1487,201.748486886348,2,0,0,3,0,3,0,0,0,0,0,3,0,3,NA,NA,NA,NA
"91",13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",6,6259,3199,31.2597686777118,3060,163.398692810458,6,0,0,6,0,6,0,0,0,0,0,6,0,6,NA,NA,NA,NA
"92",13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",16,7541,3847,51.9885625162464,3694,378.992961559285,16,0,0,16,0,16,0,0,0,0,0,15,1,16,NA,NA,NA,NA
"93",13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",17,7869,3988,25.0752256770311,3881,412.264880185519,17,0,0,17,1,16,0,0,0,0,0,17,0,17,NA,NA,NA,NA
"94",13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(01 a 05)",1,1674,857,0,817,122.399020807834,1,0,0,1,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"95",13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",1,2015,1038,0,977,102.354145342886,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"96",13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",3,1959,1012,0,947,316.789862724393,3,0,0,3,0,3,0,0,0,0,0,3,0,3,NA,NA,NA,NA
"97",13838,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2018,"(18 a 28)",1,2826,1463,0,1363,73.3675715333822,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA
"98",13873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(06 a 11)",5,2388,1220,0,1168,428.082191780822,4,0,0,5,0,5,0,0,0,0,0,5,0,5,NA,NA,NA,NA
"99",13873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2018,"(12 a 17)",5,2325,1182,0,1143,437.445319335083,5,0,0,5,0,5,0,0,0,0,0,5,0,5,NA,NA,NA,NA
